file_id,emotion,emotion_code,split,has_landmarks,processed_path,original_path
train_angry_0066,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0066.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_25376117.jpg
train_angry_0067,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0067.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_82840591.jpg
train_angry_0068,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0068.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_11023881.jpg
train_angry_0069,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0069.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_70761180.jpg
train_angry_0070,angry,0,train,False,multimodal_facial_data/processed_facial/fer_2013_train_angry_0070.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_35439197.jpg
train_angry_0071,angry,0,train,False,multimodal_facial_data/processed_facial/fer_2013_train_angry_0071.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_31822012.jpg
train_angry_0072,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0072.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_73649481.jpg
train_angry_0073,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0073.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_41571062.jpg
train_angry_0074,angry,0,train,False,multimodal_facial_data/processed_facial/fer_2013_train_angry_0074.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_91252094.jpg
train_angry_0075,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0075.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_35133903.jpg
train_angry_0076,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0076.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_43270328.jpg
train_angry_0077,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0077.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_97012426.jpg
train_angry_0078,angry,0,train,False,multimodal_facial_data/processed_facial/fer_2013_train_angry_0078.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_83402648.jpg
train_angry_0079,angry,0,train,False,multimodal_facial_data/processed_facial/fer_2013_train_angry_0079.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_6599119.jpg
train_angry_0080,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0080.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_91447822.jpg
train_angry_0081,angry,0,train,False,multimodal_facial_data/processed_facial/fer_2013_train_angry_0081.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_30731743.jpg
train_angry_0082,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0082.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_91536579.jpg
train_angry_0083,angry,0,train,False,multimodal_facial_data/processed_facial/fer_2013_train_angry_0083.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_75515916.jpg
train_angry_0084,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0084.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_80209767.jpg
train_angry_0085,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0085.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_24935028.jpg
train_angry_0086,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0086.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_38998897.jpg
train_angry_0087,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0087.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_16052786.jpg
train_angry_0088,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0088.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_37083666.jpg
train_angry_0089,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0089.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_3298836.jpg
train_angry_0090,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0090.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_69322664.jpg
train_angry_0091,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0091.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_55499396.jpg
train_angry_0092,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0092.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_63260845.jpg
train_angry_0093,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0093.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_33837916.jpg
train_angry_0094,angry,0,train,False,multimodal_facial_data/processed_facial/fer_2013_train_angry_0094.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_12250673.jpg
train_angry_0095,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0095.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_14849067.jpg
train_angry_0096,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0096.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_98329457.jpg
train_angry_0097,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0097.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_92921932.jpg
train_angry_0098,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0098.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_44898129.jpg
train_angry_0099,angry,0,train,True,multimodal_facial_data/processed_facial/fer_2013_train_angry_0099.jpg,multimodal_facial_data/raw_facial/fer2013/train/angry/Training_25986851.jpg
train_surprise_0000,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0000.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_36326507.jpg
train_surprise_0001,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0001.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_22128947.jpg
train_surprise_0002,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0002.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_51592349.jpg
train_surprise_0003,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0003.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_77413845.jpg
train_surprise_0004,surprise,5,train,False,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0004.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_23535021.jpg
train_surprise_0005,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0005.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_20153408.jpg
train_surprise_0006,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0006.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_99399823.jpg
train_surprise_0007,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0007.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_25866906.jpg
train_surprise_0008,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0008.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_12664104.jpg
train_surprise_0009,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0009.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_63684516.jpg
train_surprise_0010,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0010.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_44786113.jpg
train_surprise_0011,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0011.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_15767443.jpg
train_surprise_0012,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0012.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_24774726.jpg
train_surprise_0013,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0013.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_36386200.jpg
train_surprise_0014,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0014.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_82545725.jpg
train_surprise_0015,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0015.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_23417454.jpg
train_surprise_0016,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0016.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_44188093.jpg
train_surprise_0017,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0017.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_70194333.jpg
train_surprise_0018,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0018.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_52418359.jpg
train_surprise_0019,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0019.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_73034019.jpg
train_surprise_0020,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0020.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_33505422.jpg
train_surprise_0021,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0021.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_15934906.jpg
train_surprise_0022,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0022.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_61711598.jpg
train_surprise_0023,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0023.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_5692681.jpg
train_surprise_0024,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0024.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_33864091.jpg
train_surprise_0025,surprise,5,train,False,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0025.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_76474885.jpg
train_surprise_0026,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0026.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_32053429.jpg
train_surprise_0027,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0027.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_95558533.jpg
train_surprise_0028,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0028.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_27651196.jpg
train_surprise_0029,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0029.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_58915379.jpg
train_surprise_0030,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0030.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_32399885.jpg
train_surprise_0031,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0031.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_32225696.jpg
train_surprise_0032,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0032.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_34889310.jpg
train_surprise_0033,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0033.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_5760201.jpg
train_surprise_0034,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0034.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_4780479.jpg
train_surprise_0035,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0035.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_67571165.jpg
train_surprise_0036,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0036.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_92701859.jpg
train_surprise_0037,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0037.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_99318660.jpg
train_surprise_0038,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0038.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_91250754.jpg
train_surprise_0039,surprise,5,train,False,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0039.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_40940475.jpg
train_surprise_0040,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0040.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_45491312.jpg
train_surprise_0041,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0041.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_34788921.jpg
train_surprise_0042,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0042.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_89739298.jpg
train_surprise_0043,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0043.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_87799855.jpg
train_surprise_0044,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0044.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_6825582.jpg
train_surprise_0045,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0045.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_66394325.jpg
train_surprise_0046,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0046.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_45480929.jpg
train_surprise_0047,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0047.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_32206144.jpg
train_surprise_0048,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0048.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_21367581.jpg
train_surprise_0049,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0049.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_26120442.jpg
train_surprise_0050,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0050.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_44876585.jpg
train_surprise_0051,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0051.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_3484168.jpg
train_surprise_0052,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0052.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_60509346.jpg
train_surprise_0053,surprise,5,train,False,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0053.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_71645335.jpg
train_surprise_0054,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0054.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_58189498.jpg
train_surprise_0055,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0055.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_97615083.jpg
train_surprise_0056,surprise,5,train,False,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0056.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_52818023.jpg
train_surprise_0057,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0057.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_62687466.jpg
train_surprise_0058,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0058.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_64798486.jpg
train_surprise_0059,surprise,5,train,False,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0059.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_92532325.jpg
train_surprise_0060,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0060.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_58802004.jpg
train_surprise_0061,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0061.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_9059249.jpg
train_surprise_0062,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0062.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_98192978.jpg
train_surprise_0063,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0063.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_98241018.jpg
train_surprise_0064,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0064.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_29088753.jpg
train_surprise_0065,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0065.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_36483087.jpg
train_surprise_0066,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0066.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_72175686.jpg
train_surprise_0067,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0067.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_14826573.jpg
train_surprise_0068,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0068.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_14837097.jpg
train_surprise_0069,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0069.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_30122735.jpg
train_surprise_0070,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0070.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_64766681.jpg
train_surprise_0071,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0071.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_30045015.jpg
train_surprise_0072,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0072.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_8221789.jpg
train_surprise_0073,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0073.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_33389857.jpg
train_surprise_0074,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0074.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_96163000.jpg
train_surprise_0075,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0075.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_75092553.jpg
train_surprise_0076,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0076.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_353184.jpg
train_surprise_0077,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0077.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_54851794.jpg
train_surprise_0078,surprise,5,train,False,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0078.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_38300126.jpg
train_surprise_0079,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0079.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_35784640.jpg
train_surprise_0080,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0080.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_36954965.jpg
train_surprise_0081,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0081.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_33146079.jpg
train_surprise_0082,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0082.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_45302594.jpg
train_surprise_0083,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0083.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_76745033.jpg
train_surprise_0084,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0084.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_30800492.jpg
train_surprise_0085,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0085.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_69945071.jpg
train_surprise_0086,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0086.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_78469447.jpg
train_surprise_0087,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0087.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_44905175.jpg
train_surprise_0088,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0088.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_76002483.jpg
train_surprise_0089,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0089.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_69891198.jpg
train_surprise_0090,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0090.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_24789191.jpg
train_surprise_0091,surprise,5,train,False,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0091.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_17864264.jpg
train_surprise_0092,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0092.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_73083745.jpg
train_surprise_0093,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0093.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_45867116.jpg
train_surprise_0094,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0094.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_93474212.jpg
train_surprise_0095,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0095.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_23655687.jpg
train_surprise_0096,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0096.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_68497011.jpg
train_surprise_0097,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0097.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_76124294.jpg
train_surprise_0098,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0098.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_85188989.jpg
train_surprise_0099,surprise,5,train,True,multimodal_facial_data/processed_facial/fer_2013_train_surprise_0099.jpg,multimodal_facial_data/raw_facial/fer2013/train/surprise/Training_40781826.jpg
train_neutral_0000,neutral,6,train,False,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0000.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_63336204.jpg
train_neutral_0001,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0001.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_76904944.jpg
train_neutral_0002,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0002.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_32453389.jpg
train_neutral_0003,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0003.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_22851386.jpg
train_neutral_0004,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0004.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_95010960.jpg
train_neutral_0005,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0005.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_953524.jpg
train_neutral_0006,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0006.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_18687091.jpg
train_neutral_0007,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0007.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_616594.jpg
train_neutral_0008,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0008.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_55290183.jpg
train_neutral_0009,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0009.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_83615243.jpg
train_neutral_0010,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0010.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_13296188.jpg
train_neutral_0011,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0011.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_95070303.jpg
train_neutral_0012,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0012.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_7991668.jpg
train_neutral_0013,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0013.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_6255436.jpg
train_neutral_0014,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0014.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_76808814.jpg
train_neutral_0015,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0015.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_6315722.jpg
train_neutral_0016,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0016.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_89992777.jpg
train_neutral_0017,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0017.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_19410664.jpg
train_neutral_0018,neutral,6,train,True,multimodal_facial_data/processed_facial/fer_2013_train_neutral_0018.jpg,multimodal_facial_data/raw_facial/fer2013/train/neutral/Training_91934362.jpg
